vu,R0,str,vk,va,wk,q50,q95,q5,bo
50% Vaccinated,4.5,ME_ME_LS,0,0.02,31,0.19,0.58,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,32,0.15,0.88,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,33,0.26,1.44,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,34,0.19,1.01,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,35,0.11,0.3,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,36,0.12,0.3,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,37,0.09,0.29,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,38,0.07,0.29,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,39,0.13,0.58,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,40,0.16,1.01,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,41,0.11,0.43,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,42,0.15,0.58,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,43,0.22,0.73,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,44,0.16,0.71,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,45,0.16,0.86,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,46,0.16,0.59,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,47,0.18,0.58,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,48,0.18,0.43,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,49,0.23,1.29,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,50,0.18,1.01,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,51,0.14,0.58,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,52,0.12,0.44,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.02,53,0.12,0.44,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,54,0.16,1.0,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,55,0.2,1.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,56,0.28,1.43,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,57,0.4,2.45,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,58,0.53,2.87,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,59,0.54,3.15,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,60,0.49,2.73,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,61,0.5,3.72,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,62,0.35,2.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,63,0.41,2.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,64,0.3,2.0,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,65,0.33,1.88,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,66,0.4,2.58,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,67,0.37,2.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,68,0.38,2.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,69,0.48,3.57,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,70,0.46,3.57,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,71,0.37,2.73,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,72,0.29,2.02,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,73,0.25,1.87,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,74,0.13,0.57,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,75,0.17,0.86,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,76,0.13,0.74,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,77,0.12,0.59,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,78,0.12,0.86,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,79,0.13,0.57,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,80,0.11,0.3,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,81,0.1,0.58,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,82,0.14,0.59,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,83,0.22,0.86,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,84,0.24,0.58,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,85,0.31,1.0,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,86,0.29,1.01,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,87,0.31,1.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,88,0.25,1.01,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,89,0.28,1.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,90,0.23,1.17,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,91,0.17,0.58,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,92,0.16,0.3,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,93,0.16,0.71,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,94,0.2,0.43,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,95,0.26,1.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,96,0.27,0.87,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,97,0.33,1.0,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,98,0.24,1.16,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,99,0.18,1.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,100,0.14,0.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,101,0.1,0.29,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,102,0.16,0.87,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,103,0.21,1.15,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,104,0.23,1.44,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.02,105,0.04,0.15,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,0,0.0,0.0,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,1,0.05,0.14,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,2,0.06,0.29,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,3,0.12,0.29,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,4,0.19,0.58,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,5,0.16,0.74,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,6,0.14,0.31,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,7,0.17,0.87,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,8,0.24,0.9,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,9,0.32,1.72,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,10,0.26,1.29,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,11,0.17,1.14,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,12,0.11,0.57,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,13,0.1,0.57,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,14,0.13,0.43,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,15,0.14,0.29,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,16,0.12,0.29,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,17,0.12,0.29,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,18,0.2,0.73,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,19,0.16,0.58,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,20,0.15,1.01,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,21,0.17,0.86,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,22,0.12,0.72,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,23,0.11,0.44,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,24,0.1,0.29,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,25,0.13,0.44,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,26,0.14,0.72,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,27,0.18,0.89,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,28,0.14,0.86,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,29,0.11,0.31,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,30,0.16,0.86,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,31,0.13,0.71,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,32,0.14,0.57,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,33,0.14,0.71,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,34,0.19,1.44,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,35,0.12,0.72,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,36,0.13,0.44,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,37,0.12,0.43,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,38,0.1,0.45,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,39,0.09,0.29,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,40,0.15,0.72,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,41,0.15,0.58,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,42,0.14,0.72,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,43,0.2,0.86,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,44,0.18,0.86,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,45,0.17,0.74,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,46,0.12,0.29,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,47,0.12,0.58,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,48,0.08,0.29,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,49,0.11,0.71,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,50,0.14,0.44,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,51,0.11,0.44,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,52,0.1,0.43,0.0,0
60% Vaccinated,4.5,ME_ME_LS,0,0.02,53,0.15,0.57,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,54,0.16,0.6,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,55,0.2,1.15,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,56,0.22,1.14,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,57,0.3,1.16,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,58,0.29,1.47,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,59,0.38,2.3,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,60,0.3,1.44,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,61,0.22,1.14,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,62,0.16,0.86,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,63,0.16,0.58,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,64,0.22,0.71,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,65,0.25,1.01,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,66,0.23,1.01,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,67,0.27,1.29,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,68,0.22,1.73,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,69,0.19,1.29,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,70,0.18,1.0,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,71,0.17,1.43,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,72,0.17,1.57,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,73,0.09,0.29,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,74,0.16,1.01,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,75,0.18,0.86,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,76,0.16,1.14,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,77,0.14,0.59,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,78,0.17,0.59,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,79,0.15,0.58,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,80,0.13,0.44,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,81,0.1,0.59,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,82,0.14,0.87,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,83,0.21,1.0,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,84,0.28,1.58,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,85,0.25,0.8,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,86,0.28,1.3,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,87,0.34,1.63,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,88,0.25,1.29,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,89,0.26,1.58,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,90,0.24,1.16,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,91,0.23,1.29,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,92,0.27,1.44,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,93,0.19,0.86,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,94,0.15,0.57,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,95,0.19,1.01,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,96,0.21,1.29,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,97,0.29,1.71,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,98,0.31,1.74,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,99,0.34,2.01,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,100,0.32,2.01,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,101,0.16,1.0,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,102,0.18,1.0,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,103,0.18,0.59,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,104,0.17,0.58,0.0,1
60% Vaccinated,4.5,ME_ME_LS,0,0.02,105,0.05,0.16,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,0,0.0,0.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,1,0.05,0.14,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,2,0.06,0.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,3,0.12,0.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,4,0.18,0.58,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,5,0.14,1.01,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,6,0.12,0.31,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,7,0.14,0.72,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,8,0.23,0.9,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,9,0.27,1.45,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,10,0.32,1.31,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,11,0.25,1.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,12,0.19,0.86,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,13,0.12,0.57,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,14,0.12,0.43,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,15,0.12,0.31,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,16,0.11,0.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,17,0.11,0.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,18,0.1,0.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,19,0.11,0.3,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,20,0.15,0.87,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,21,0.18,1.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,22,0.17,0.86,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,23,0.14,0.44,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,24,0.13,0.58,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,25,0.19,0.72,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,26,0.14,0.71,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,27,0.19,0.87,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,28,0.14,0.86,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,29,0.15,1.14,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,30,0.19,0.89,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,31,0.12,0.44,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,32,0.11,0.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,33,0.1,0.43,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,34,0.09,0.57,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,35,0.09,0.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,36,0.12,0.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,37,0.1,0.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,38,0.07,0.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,39,0.1,0.44,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,40,0.16,0.71,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,41,0.21,0.72,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,42,0.18,1.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,43,0.15,0.86,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,44,0.12,0.58,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,45,0.07,0.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,46,0.08,0.29,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,47,0.13,0.44,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,48,0.13,0.45,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,49,0.08,0.43,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,50,0.12,0.58,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,51,0.16,0.72,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,52,0.13,0.44,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.02,53,0.14,0.44,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,54,0.13,0.57,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,55,0.2,0.47,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,56,0.18,1.0,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,57,0.21,0.89,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,58,0.24,1.44,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,59,0.2,1.44,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,60,0.2,1.01,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,61,0.21,1.14,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,62,0.22,0.88,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,63,0.21,0.87,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,64,0.28,1.59,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,65,0.26,0.9,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,66,0.16,0.57,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,67,0.14,0.3,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,68,0.16,0.72,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,69,0.21,1.01,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,70,0.16,0.72,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,71,0.13,0.43,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,72,0.17,0.71,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,73,0.17,0.45,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,74,0.16,1.15,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,75,0.19,1.14,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,76,0.17,0.72,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,77,0.21,1.16,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,78,0.21,1.43,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,79,0.21,1.01,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,80,0.18,0.86,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,81,0.14,0.72,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,82,0.16,0.86,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,83,0.23,1.57,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,84,0.23,1.02,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,85,0.27,1.57,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,86,0.2,0.88,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,87,0.15,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,88,0.14,0.59,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,89,0.13,0.57,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,90,0.11,0.29,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,91,0.11,0.71,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,92,0.12,0.57,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,93,0.12,0.57,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,94,0.15,0.86,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,95,0.17,0.43,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,96,0.16,0.73,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,97,0.17,1.01,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,98,0.11,0.44,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,99,0.17,0.58,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,100,0.14,0.31,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,101,0.11,0.43,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,102,0.16,0.44,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.02,103,0.12,0.32,0.0,1
