vu,R0,str,vk,va,wk,q50,q95,q5,bo
50% Vaccinated,5,ME_ME_TS,0,0.2,100,2.59,9.86,0.0,1
50% Vaccinated,5,ME_ME_TS,0,0.2,101,2.32,9.51,0.0,1
50% Vaccinated,5,ME_ME_TS,0,0.2,102,2.28,8.99,0.0,1
50% Vaccinated,5,ME_ME_TS,0,0.2,103,2.45,10.01,0.0,1
50% Vaccinated,5,ME_ME_TS,0,0.2,104,2.64,9.01,0.0,1
50% Vaccinated,5,ME_ME_TS,0,0.2,105,0.47,2.0,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,0,0.0,0.0,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,1,0.07,0.29,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,2,0.17,0.58,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,3,0.3,1.17,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,4,0.27,1.73,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,5,0.22,1.15,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,6,0.14,0.44,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,7,0.18,1.15,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,8,0.19,1.01,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,9,0.28,1.33,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,10,0.33,2.72,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,11,0.27,1.74,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,12,0.23,1.01,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,13,0.28,0.91,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,14,0.31,1.57,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,15,0.31,2.14,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,16,0.39,2.01,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,17,0.41,2.46,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,18,0.29,1.43,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,19,0.24,1.29,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,20,0.2,1.29,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,21,0.16,0.73,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,22,0.14,0.58,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,23,0.15,1.16,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,24,0.16,0.86,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,25,0.14,0.57,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,26,0.09,0.15,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,27,0.11,0.71,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,28,0.18,0.86,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,29,0.17,1.14,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,30,0.15,1.0,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,31,0.14,1.01,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,32,0.22,1.15,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,33,0.21,0.75,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,34,0.2,1.57,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,35,0.17,0.58,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,36,0.23,1.14,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,37,0.23,1.16,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,38,0.22,1.29,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,39,0.2,1.15,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,40,0.16,0.86,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,41,0.23,1.31,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,42,0.24,1.02,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,43,0.19,1.15,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,44,0.24,1.01,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,45,0.25,1.01,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,46,0.18,0.86,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,47,0.12,0.71,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,48,0.16,0.58,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,49,0.18,0.86,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,50,0.19,1.15,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,51,0.21,0.87,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,52,0.17,0.86,0.0,0
60% Vaccinated,5,ME_ME_TS,0,0.2,53,0.28,0.57,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,54,0.46,1.44,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,55,0.62,2.58,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,56,0.8,3.16,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,57,0.89,3.01,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,58,1.03,4.44,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,59,1.09,4.29,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,60,1.09,4.3,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,61,1.14,3.69,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,62,1.27,4.73,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,63,1.4,5.07,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,64,1.36,6.01,0.14,1
60% Vaccinated,5,ME_ME_TS,0,0.2,65,1.07,4.32,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,66,1.08,3.04,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,67,1.19,4.44,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,68,1.27,4.44,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,69,1.24,4.76,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,70,1.29,5.45,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,71,1.27,4.62,0.14,1
60% Vaccinated,5,ME_ME_TS,0,0.2,72,1.27,5.29,0.14,1
60% Vaccinated,5,ME_ME_TS,0,0.2,73,1.26,4.31,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,74,1.32,5.34,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,75,1.4,6.72,0.14,1
60% Vaccinated,5,ME_ME_TS,0,0.2,76,1.23,5.19,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,77,1.4,7.31,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,78,1.36,5.46,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,79,1.42,5.85,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,80,1.42,6.43,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,81,1.26,4.86,0.14,1
60% Vaccinated,5,ME_ME_TS,0,0.2,82,1.21,4.48,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,83,1.25,5.46,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,84,1.12,3.74,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,85,1.26,4.31,0.14,1
60% Vaccinated,5,ME_ME_TS,0,0.2,86,1.42,5.44,0.14,1
60% Vaccinated,5,ME_ME_TS,0,0.2,87,1.26,5.16,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,88,1.29,4.92,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,89,1.24,5.0,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,90,1.15,4.9,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,91,1.31,6.33,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,92,1.45,7.44,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,93,1.51,6.87,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,94,1.51,5.31,0.14,1
60% Vaccinated,5,ME_ME_TS,0,0.2,95,1.36,5.46,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,96,1.45,5.63,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,97,1.21,5.91,0.14,1
60% Vaccinated,5,ME_ME_TS,0,0.2,98,1.19,5.74,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,99,1.45,6.58,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,100,1.44,6.88,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,101,1.42,5.61,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,102,1.38,5.17,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,103,1.4,4.49,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,104,1.57,4.61,0.0,1
60% Vaccinated,5,ME_ME_TS,0,0.2,105,0.28,1.43,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,0,0.0,0.0,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,1,0.07,0.29,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,2,0.18,0.58,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,3,0.3,1.17,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,4,0.32,1.73,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,5,0.26,1.15,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,6,0.14,0.57,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,7,0.17,1.14,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,8,0.21,1.29,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,9,0.27,1.17,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,10,0.27,1.72,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,11,0.22,1.01,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,12,0.19,0.74,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,13,0.21,0.87,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,14,0.37,1.87,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,15,0.38,2.17,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,16,0.27,1.58,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,17,0.27,1.58,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,18,0.29,1.14,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,19,0.23,1.44,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,20,0.11,0.58,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,21,0.11,0.3,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,22,0.09,0.44,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,23,0.06,0.15,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,24,0.08,0.29,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,25,0.1,0.43,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,26,0.1,0.14,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,27,0.13,0.3,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,28,0.2,0.58,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,29,0.18,0.72,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,30,0.18,0.72,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,31,0.2,1.01,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,32,0.24,1.29,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,33,0.23,0.9,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,34,0.21,0.86,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,35,0.19,0.89,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,36,0.18,0.87,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,37,0.18,1.29,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,38,0.14,0.61,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,39,0.13,0.72,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,40,0.14,0.58,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,41,0.16,0.86,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,42,0.18,0.6,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,43,0.22,1.01,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,44,0.22,1.16,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,45,0.23,1.29,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,46,0.22,0.72,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,47,0.17,0.88,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,48,0.19,0.58,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,49,0.16,0.59,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,50,0.18,0.58,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,51,0.13,0.29,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,52,0.15,0.71,0.0,0
70% Vaccinated,5,ME_ME_TS,0,0.2,53,0.36,0.88,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,54,0.63,2.14,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,55,0.74,3.19,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,56,0.81,2.73,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,57,0.95,3.33,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,58,1.16,4.19,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,59,1.27,6.01,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,60,1.26,5.86,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,61,1.13,4.17,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,62,1.13,4.16,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,63,1.22,5.73,0.14,1
70% Vaccinated,5,ME_ME_TS,0,0.2,64,1.2,4.89,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,65,1.15,4.75,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,66,1.28,6.01,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,67,1.39,6.01,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,68,1.32,5.76,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,69,1.4,4.15,0.14,1
70% Vaccinated,5,ME_ME_TS,0,0.2,70,1.33,4.29,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,71,1.61,5.01,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,72,1.4,5.98,0.14,1
70% Vaccinated,5,ME_ME_TS,0,0.2,73,1.52,5.78,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,74,1.64,4.72,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,75,1.82,5.31,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,76,1.73,5.47,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,77,1.62,7.76,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,78,1.44,4.57,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,79,1.35,5.32,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,80,1.16,4.29,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,81,1.26,5.01,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,82,1.45,5.09,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,83,1.53,5.29,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,84,1.3,4.54,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,85,1.36,4.81,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,86,1.09,4.0,0.14,1
70% Vaccinated,5,ME_ME_TS,0,0.2,87,1.11,4.19,0.14,1
70% Vaccinated,5,ME_ME_TS,0,0.2,88,1.09,4.01,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,89,1.2,5.46,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,90,1.05,5.58,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,91,1.17,5.0,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,92,1.04,3.47,0.14,1
70% Vaccinated,5,ME_ME_TS,0,0.2,93,1.02,3.44,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,94,1.11,3.06,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,95,1.04,4.19,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,96,1.13,4.74,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,97,1.2,5.49,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,98,1.29,4.16,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,99,1.3,4.3,0.14,1
70% Vaccinated,5,ME_ME_TS,0,0.2,100,1.15,4.32,0.14,1
70% Vaccinated,5,ME_ME_TS,0,0.2,101,1.17,4.04,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,102,1.24,5.46,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,103,1.18,4.31,0.0,1
70% Vaccinated,5,ME_ME_TS,0,0.2,104,1.04,4.16,0.14,1
70% Vaccinated,5,ME_ME_TS,0,0.2,105,0.17,0.72,0.0,1
80% Vaccinated,5,ME_ME_TS,0,0.2,0,0.0,0.0,0.0,0
80% Vaccinated,5,ME_ME_TS,0,0.2,1,0.07,0.29,0.0,0
80% Vaccinated,5,ME_ME_TS,0,0.2,2,0.18,0.58,0.0,0
80% Vaccinated,5,ME_ME_TS,0,0.2,3,0.29,1.16,0.0,0
80% Vaccinated,5,ME_ME_TS,0,0.2,4,0.34,2.05,0.0,0
80% Vaccinated,5,ME_ME_TS,0,0.2,5,0.34,1.3,0.0,0
80% Vaccinated,5,ME_ME_TS,0,0.2,6,0.21,1.01,0.0,0
80% Vaccinated,5,ME_ME_TS,0,0.2,7,0.22,1.29,0.0,0
80% Vaccinated,5,ME_ME_TS,0,0.2,8,0.27,1.58,0.0,0
80% Vaccinated,5,ME_ME_TS,0,0.2,9,0.3,1.46,0.0,0
80% Vaccinated,5,ME_ME_TS,0,0.2,10,0.27,1.86,0.0,0
80% Vaccinated,5,ME_ME_TS,0,0.2,11,0.24,0.72,0.0,0
80% Vaccinated,5,ME_ME_TS,0,0.2,12,0.23,1.01,0.0,0
80% Vaccinated,5,ME_ME_TS,0,0.2,13,0.24,0.86,0.0,0
